# x	y	u	v	flags	mask
9.5628e+00	1.9188e+01	-8.4275e-03	-3.9414e-02	1.0000e+00	0.0000e+00
9.7804e+00	1.9188e+01	1.7379e-03	-5.4771e-02	1.0000e+00	0.0000e+00
9.9979e+00	1.9188e+01	-4.0312e-02	-6.0669e-03	1.0000e+00	0.0000e+00
1.0215e+01	1.9188e+01	-1.9274e-02	1.5615e-01	1.0000e+00	0.0000e+00
1.0433e+01	1.9188e+01	-1.2690e-03	6.0588e-02	1.0000e+00	0.0000e+00
1.0651e+01	1.9188e+01	-3.9281e-03	1.6712e-02	1.0000e+00	0.0000e+00
1.0868e+01	1.9188e+01	-1.2099e-02	1.2090e-02	1.0000e+00	0.0000e+00
1.1086e+01	1.9188e+01	2.8393e-02	1.9993e-02	1.0000e+00	0.0000e+00
1.1303e+01	1.9188e+01	1.9561e-02	5.9903e-02	1.0000e+00	0.0000e+00
1.1521e+01	1.9188e+01	-8.8018e-03	3.6976e-02	1.0000e+00	0.0000e+00
1.1738e+01	1.9188e+01	3.1036e-03	1.0317e-02	1.0000e+00	0.0000e+00
1.1956e+01	1.9188e+01	4.4432e-02	1.0384e-02	1.0000e+00	0.0000e+00
1.2174e+01	1.9188e+01	-6.4278e-02	-4.7837e-02	1.0000e+00	0.0000e+00
1.2391e+01	1.9188e+01	3.8841e-02	-1.0549e-02	1.0000e+00	0.0000e+00
1.2609e+01	1.9188e+01	3.4597e-02	4.5878e-02	1.0000e+00	0.0000e+00
1.2826e+01	1.9188e+01	2.1392e-02	8.4883e-02	1.0000e+00	0.0000e+00
1.3044e+01	1.9188e+01	-2.3231e-02	4.1745e-02	1.0000e+00	0.0000e+00
1.3262e+01	1.9188e+01	-7.4401e-02	3.3726e-02	1.0000e+00	0.0000e+00
1.3479e+01	1.9188e+01	6.8725e-02	6.5764e-02	1.0000e+00	0.0000e+00
1.3697e+01	1.9188e+01	3.9068e-02	1.0015e-01	1.0000e+00	0.0000e+00
1.3914e+01	1.9188e+01	7.2834e-03	1.1661e-01	1.0000e+00	0.0000e+00
1.4132e+01	1.9188e+01	-4.3081e-03	1.2167e-01	1.0000e+00	0.0000e+00
1.4349e+01	1.9188e+01	1.3961e-03	2.2925e-02	1.0000e+00	0.0000e+00
1.4567e+01	1.9188e+01	1.5542e-03	-7.5574e-02	1.0000e+00	0.0000e+00
1.4785e+01	1.9188e+01	-7.1395e-02	-7.6929e-02	1.0000e+00	0.0000e+00
1.5002e+01	1.9188e+01	-2.0146e-01	1.9407e-01	1.0000e+00	0.0000e+00
1.5220e+01	1.9188e+01	-1.5885e-02	8.9387e-02	1.0000e+00	0.0000e+00
1.5437e+01	1.9188e+01	9.1030e-02	1.5998e-02	1.0000e+00	0.0000e+00
1.5655e+01	1.9188e+01	1.1069e-01	-5.6784e-02	1.0000e+00	0.0000e+00
1.5872e+01	1.9188e+01	-5.1716e-02	-3.9562e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.9188e+01	-4.7511e-02	-4.1336e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.9188e+01	-8.9352e-02	-4.3051e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.9188e+01	-1.3375e-01	-4.8859e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.9188e+01	1.0185e-01	-1.6738e-02	1.0000e+00	0.0000e+00
1.6960e+01	1.9188e+01	2.4276e-02	6.1890e-02	1.0000e+00	0.0000e+00
1.7178e+01	1.9188e+01	-8.2508e-01	-4.4292e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.9188e+01	-3.6674e-01	-1.3909e-01	1.0000e+00	0.0000e+00
1.7613e+01	1.9188e+01	-7.5606e-02	-4.2548e-02	1.0000e+00	0.0000e+00
1.7831e+01	1.9188e+01	-6.9424e-02	-5.6011e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.9188e+01	-1.3047e-02	-7.4252e-03	1.0000e+00	0.0000e+00
1.8266e+01	1.9188e+01	5.9206e-03	-4.8550e-02	1.0000e+00	0.0000e+00
1.8483e+01	1.9188e+01	3.5815e-02	9.1309e-02	1.0000e+00	0.0000e+00
1.8701e+01	1.9188e+01	2.1667e-02	9.5738e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.9188e+01	4.2915e-03	-6.4454e-03	1.0000e+00	0.0000e+00
1.9136e+01	1.9188e+01	-4.3671e-02	-2.0277e-02	1.0000e+00	0.0000e+00
1.9354e+01	1.9188e+01	1.8370e-02	3.7865e-03	1.0000e+00	0.0000e+00
1.9571e+01	1.9188e+01	1.8307e-02	1.5883e-02	1.0000e+00	0.0000e+00
1.9789e+01	1.9188e+01	5.5107e-03	3.2198e-02	1.0000e+00	0.0000e+00
2.0006e+01	1.9188e+01	2.6200e-03	5.7814e-03	1.0000e+00	0.0000e+00
2.0224e+01	1.9188e+01	3.3308e-03	-6.4500e-02	1.0000e+00	0.0000e+00
2.0441e+01	1.9188e+01	-1.4384e-02	1.3500e-02	1.0000e+00	0.0000e+00
2.0659e+01	1.9188e+01	6.6852e-03	-8.9353e-04	1.0000e+00	0.0000e+00
2.0877e+01	1.9188e+01	-2.8029e-03	-1.4957e-02	1.0000e+00	0.0000e+00
2.1094e+01	1.9188e+01	7.8892e-04	-1.1463e-02	1.0000e+00	0.0000e+00
2.1312e+01	1.9188e+01	-7.3923e-04	1.9258e-02	1.0000e+00	0.0000e+00
2.1529e+01	1.9188e+01	-3.4580e-03	-2.2175e-02	1.0000e+00	0.0000e+00
2.1747e+01	1.9188e+01	-1.9807e-02	-2.3991e-02	1.0000e+00	0.0000e+00
2.1964e+01	1.9188e+01	-5.6150e-03	-2.6232e-02	1.0000e+00	0.0000e+00
2.2182e+01	1.9188e+01	-2.1427e-02	-1.0403e-02	1.0000e+00	0.0000e+00
2.2400e+01	1.9188e+01	4.7888e-04	-6.6034e-03	1.0000e+00	0.0000e+00
2.2617e+01	1.9188e+01	3.2242e-03	6.2790e-02	1.0000e+00	0.0000e+00
2.2835e+01	1.9188e+01	1.3073e-02	5.6462e-02	1.0000e+00	0.0000e+00
2.3052e+01	1.9188e+01	-2.7790e-03	2.0949e-02	1.0000e+00	0.0000e+00
2.3270e+01	1.9188e+01	-4.3968e-02	3.1822e-01	1.0000e+00	0.0000e+00
2.3487e+01	1.9188e+01	7.8848e-01	1.3851e+00	1.0000e+00	0.0000e+00
2.3705e+01	1.9188e+01	9.7553e-04	-1.0665e-01	1.0000e+00	0.0000e+00
2.3923e+01	1.9188e+01	-6.2944e-03	-5.3316e-02	1.0000e+00	0.0000e+00
2.4140e+01	1.9188e+01	-2.4594e-02	-9.9325e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.9188e+01	6.8464e-02	-2.7327e-03	1.0000e+00	0.0000e+00
2.4575e+01	1.9188e+01	-6.8323e-03	-5.7288e-04	1.0000e+00	0.0000e+00
2.4793e+01	1.9188e+01	-2.4699e-02	-6.1802e-03	1.0000e+00	0.0000e+00
2.5010e+01	1.9188e+01	-1.1760e-01	-3.6469e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.9188e+01	-2.2355e-02	5.5923e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.9188e+01	-1.3319e-01	-1.6218e-02	1.0000e+00	0.0000e+00
2.5663e+01	1.9188e+01	-3.6886e-01	1.7071e-01	1.0000e+00	0.0000e+00
2.5881e+01	1.9188e+01	-2.4472e-01	-2.2954e-02	1.0000e+00	0.0000e+00
2.6098e+01	1.9188e+01	-2.8795e-01	-2.6511e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.9188e+01	-3.4740e-01	-2.9462e-02	1.0000e+00	0.0000e+00
2.0721e-01	1.8970e+01	-6.8242e-03	3.0137e-02	1.0000e+00	0.0000e+00
4.2478e-01	1.8970e+01	-4.5157e-02	1.9023e-02	1.0000e+00	0.0000e+00
6.4235e-01	1.8970e+01	9.9331e-03	3.3771e-03	1.0000e+00	0.0000e+00
8.5993e-01	1.8970e+01	8.5433e-02	-1.7493e-02	1.0000e+00	0.0000e+00
1.0775e+00	1.8970e+01	6.5432e-03	5.5875e-03	1.0000e+00	0.0000e+00
1.2951e+00	1.8970e+01	3.7156e-03	1.6457e-02	1.0000e+00	0.0000e+00
1.5126e+00	1.8970e+01	-3.9858e-02	4.2465e-03	1.0000e+00	0.0000e+00
1.7302e+00	1.8970e+01	8.7125e-03	2.1348e-02	1.0000e+00	0.0000e+00
1.9478e+00	1.8970e+01	3.2811e-04	4.3202e-02	1.0000e+00	0.0000e+00
2.1654e+00	1.8970e+01	8.1496e-03	1.9893e-02	1.0000e+00	0.0000e+00
2.3829e+00	1.8970e+01	7.7485e-02	1.5550e-02	1.0000e+00	0.0000e+00
2.6005e+00	1.8970e+01	-1.0850e-02	1.4742e-02	1.0000e+00	0.0000e+00
2.8181e+00	1.8970e+01	3.0277e-02	-2.9131e-02	1.0000e+00	0.0000e+00
3.0356e+00	1.8970e+01	1.1144e-03	-6.5306e-02	1.0000e+00	0.0000e+00
3.2532e+00	1.8970e+01	6.4231e-03	-4.8813e-02	1.0000e+00	0.0000e+00
3.4708e+00	1.8970e+01	4.0572e-02	-4.5115e-02	1.0000e+00	0.0000e+00
3.6884e+00	1.8970e+01	2.1995e-02	-2.1113e-02	1.0000e+00	0.0000e+00
3.9059e+00	1.8970e+01	-1.4847e-02	-1.4287e-02	1.0000e+00	0.0000e+00
4.1235e+00	1.8970e+01	-5.0127e-03	-1.6686e-02	1.0000e+00	0.0000e+00
4.3411e+00	1.8970e+01	1.8936e-02	-2.4240e-02	1.0000e+00	0.0000e+00
4.5586e+00	1.8970e+01	9.7217e-02	-2.7613e-02	1.0000e+00	0.0000e+00
4.7762e+00	1.8970e+01	-5.4667e-02	-2.6892e-02	1.0000e+00	0.0000e+00
4.9938e+00	1.8970e+01	5.2009e-02	-8.7316e-02	1.0000e+00	0.0000e+00
5.2114e+00	1.8970e+01	5.2642e-02	8.9822e-02	1.0000e+00	0.0000e+00
5.4289e+00	1.8970e+01	1.1668e-02	5.7081e-02	1.0000e+00	0.0000e+00
5.6465e+00	1.8970e+01	3.4083e-02	1.4408e-02	1.0000e+00	0.0000e+00
5.8641e+00	1.8970e+01	3.5424e-02	-7.1819e-04	1.0000e+00	0.0000e+00
6.0816e+00	1.8970e+01	-2.0073e-02	2.9790e-05	1.0000e+00	0.0000e+00
6.2992e+00	1.8970e+01	-2.2692e-03	7.2523e-03	1.0000e+00	0.0000e+00
6.5168e+00	1.8970e+01	-5.5907e-04	1.9412e-02	1.0000e+00	0.0000e+00
6.7344e+00	1.8970e+01	9.8451e-03	4.1217e-02	1.0000e+00	0.0000e+00
6.9519e+00	1.8970e+01	2.1079e-03	3.8197e-02	1.0000e+00	0.0000e+00
7.1695e+00	1.8970e+01	-1.9891e-02	1.7100e-02	1.0000e+00	0.0000e+00
7.3871e+00	1.8970e+01	2.6766e-02	-1.1616e-02	1.0000e+00	0.0000e+00
7.6046e+00	1.8970e+01	-1.3548e-02	1.0765e-03	1.0000e+00	0.0000e+00
7.8222e+00	1.8970e+01	-3.2592e-02	1.3233e-02	1.0000e+00	0.0000e+00
8.0398e+00	1.8970e+01	6.0568e-02	3.2171e-02	1.0000e+00	0.0000e+00
8.2574e+00	1.8970e+01	8.1116e-04	1.9344e-02	1.0000e+00	0.0000e+00
8.4749e+00	1.8970e+01	-1.9843e-02	-1.1180e-02	1.0000e+00	0.0000e+00
8.6925e+00	1.8970e+01	1.0089e-02	-7.3199e-03	1.0000e+00	0.0000e+00
8.9101e+00	1.8970e+01	-1.1046e-02	-1.1408e-02	1.0000e+00	0.0000e+00
9.1276e+00	1.8970e+01	-1.2807e-02	-5.4651e-03	1.0000e+00	0.0000e+00
9.3452e+00	1.8970e+01	1.5508e-03	1.8891e-03	1.0000e+00	0.0000e+00
9.5628e+00	1.8970e+01	-8.9099e-03	-3.9157e-04	1.0000e+00	0.0000e+00
9.7804e+00	1.8970e+01	-1.8397e-03	1.4536e-03	1.0000e+00	0.0000e+00
9.9979e+00	1.8970e+01	-3.8876e-02	1.6093e-02	1.0000e+00	0.0000e+00
1.0215e+01	1.8970e+01	-1.0843e-01	-2.5847e-01	1.0000e+00	0.0000e+00
1.0433e+01	1.8970e+01	2.6472e-02	-3.0845e-01	1.0000e+00	0.0000e+00
1.0651e+01	1.8970e+01	1.4825e-02	2.8706e-02	1.0000e+00	0.0000e+00
1.0868e+01	1.8970e+01	-5.2553e-03	1.2122e-02	1.0000e+00	0.0000e+00
1.1086e+01	1.8970e+01	1.0634e-02	2.4617e-02	1.0000e+00	0.0000e+00
1.1303e+01	1.8970e+01	-4.0802e-03	1.8759e-02	1.0000e+00	0.0000e+00
1.1521e+01	1.8970e+01	-3.8979e-02	5.5658e-02	1.0000e+00	0.0000e+00
1.1738e+01	1.8970e+01	4.4735e-03	2.8296e-02	1.0000e+00	0.0000e+00
1.1956e+01	1.8970e+01	6.9730e-03	3.3000e-02	1.0000e+00	0.0000e+00
1.2174e+01	1.8970e+01	-1.4212e-02	1.8424e-01	1.0000e+00	0.0000e+00
1.2391e+01	1.8970e+01	1.8695e-01	4.6148e-02	1.0000e+00	0.0000e+00
1.2609e+01	1.8970e+01	4.3022e-03	1.5195e-02	1.0000e+00	0.0000e+00
1.2826e+01	1.8970e+01	-1.0001e-01	1.4254e-02	1.0000e+00	0.0000e+00
1.3044e+01	1.8970e+01	-2.5480e-02	1.2694e-02	1.0000e+00	0.0000e+00
1.3262e+01	1.8970e+01	-8.6068e-02	-5.3165e-02	1.0000e+00	0.0000e+00
1.3479e+01	1.8970e+01	3.4047e-02	-2.2199e-02	1.0000e+00	0.0000e+00
1.3697e+01	1.8970e+01	7.7254e-02	9.1676e-02	1.0000e+00	0.0000e+00
1.3914e+01	1.8970e+01	4.2575e-02	1.0285e-01	1.0000e+00	0.0000e+00
1.4132e+01	1.8970e+01	-2.2314e-02	1.3723e-01	1.0000e+00	0.0000e+00
1.4349e+01	1.8970e+01	6.0228e-02	7.2231e-02	1.0000e+00	0.0000e+00
1.4567e+01	1.8970e+01	7.1067e-03	6.8608e-03	1.0000e+00	0.0000e+00
1.4785e+01	1.8970e+01	-6.8898e-02	-6.2573e-02	1.0000e+00	0.0000e+00
1.5002e+01	1.8970e+01	-5.0379e-02	-2.2989e-02	1.0000e+00	0.0000e+00
1.5220e+01	1.8970e+01	5.4466e-02	4.9951e-02	1.0000e+00	0.0000e+00
1.5437e+01	1.8970e+01	7.5785e-02	3.7917e-02	1.0000e+00	0.0000e+00
1.5655e+01	1.8970e+01	4.6080e-02	4.0449e-02	1.0000e+00	0.0000e+00
1.5872e+01	1.8970e+01	-4.6895e-02	-3.0801e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.8970e+01	7.8671e-03	-1.2003e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.8970e+01	-7.4459e-02	-3.3996e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.8970e+01	-1.1444e-01	-4.2033e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.8970e+01	-1.2381e-01	1.1010e-01	1.0000e+00	0.0000e+00
1.6960e+01	1.8970e+01	3.2614e-02	2.3138e-02	1.0000e+00	0.0000e+00
1.7178e+01	1.8970e+01	1.1938e-02	-7.5813e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.8970e+01	6.3974e-02	-3.1445e-01	1.0000e+00	0.0000e+00
1.7613e+01	1.8970e+01	-4.2921e-02	-5.5923e-02	1.0000e+00	0.0000e+00
1.7831e+01	1.8970e+01	-3.4207e-02	9.2733e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.8970e+01	-1.2168e-02	1.9448e-02	1.0000e+00	0.0000e+00
1.8266e+01	1.8970e+01	3.0618e-03	1.3683e-02	1.0000e+00	0.0000e+00
1.8483e+01	1.8970e+01	1.3574e-03	1.7741e-03	1.0000e+00	0.0000e+00
1.8701e+01	1.8970e+01	5.3498e-03	-6.5368e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.8970e+01	-5.0789e-02	-2.9576e-03	1.0000e+00	0.0000e+00
1.9136e+01	1.8970e+01	-4.1360e-02	1.6790e-02	1.0000e+00	0.0000e+00
1.9354e+01	1.8970e+01	4.0310e-03	2.4773e-03	1.0000e+00	0.0000e+00
1.9571e+01	1.8970e+01	1.1824e-02	-9.7703e-03	1.0000e+00	0.0000e+00
1.9789e+01	1.8970e+01	9.9038e-03	2.2685e-03	1.0000e+00	0.0000e+00
2.0006e+01	1.8970e+01	7.4205e-03	-6.5034e-03	1.0000e+00	0.0000e+00
2.0224e+01	1.8970e+01	4.2946e-03	9.0457e-03	1.0000e+00	0.0000e+00
2.0441e+01	1.8970e+01	-1.7993e-02	1.1373e-02	1.0000e+00	0.0000e+00
2.0659e+01	1.8970e+01	6.4376e-03	1.4946e-03	1.0000e+00	0.0000e+00
2.0877e+01	1.8970e+01	1.4574e-03	-2.5707e-03	1.0000e+00	0.0000e+00
2.1094e+01	1.8970e+01	4.9030e-03	5.4075e-03	1.0000e+00	0.0000e+00
2.1312e+01	1.8970e+01	1.0976e-03	-1.3536e-03	1.0000e+00	0.0000e+00
2.1529e+01	1.8970e+01	3.1665e-03	3.6732e-03	1.0000e+00	0.0000e+00
2.1747e+01	1.8970e+01	-1.1370e-03	1.1597e-02	1.0000e+00	0.0000e+00
2.1964e+01	1.8970e+01	7.7691e-03	4.8349e-03	1.0000e+00	0.0000e+00
2.2182e+01	1.8970e+01	-1.9631e-02	2.6713e-03	1.0000e+00	0.0000e+00
2.2400e+01	1.8970e+01	3.2996e-03	1.2024e-02	1.0000e+00	0.0000e+00
2.2617e+01	1.8970e+01	-1.1317e-02	-1.2556e-02	1.0000e+00	0.0000e+00
2.2835e+01	1.8970e+01	3.5348e-03	3.9628e-03	1.0000e+00	0.0000e+00
2.3052e+01	1.8970e+01	-8.7277e-03	-1.6702e-02	1.0000e+00	0.0000e+00
2.3270e+01	1.8970e+01	4.3111e-03	-7.6546e-02	1.0000e+00	0.0000e+00
2.3487e+01	1.8970e+01	-3.3253e-01	3.5284e-01	1.0000e+00	0.0000e+00
2.3705e+01	1.8970e+01	1.4768e-02	4.4323e-02	1.0000e+00	0.0000e+00
2.3923e+01	1.8970e+01	-1.0828e-02	-2.7872e-02	1.0000e+00	0.0000e+00
2.4140e+01	1.8970e+01	1.0680e-03	-2.9623e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.8970e+01	3.3127e-02	5.3333e-03	1.0000e+00	0.0000e+00
2.4575e+01	1.8970e+01	-1.4863e-02	5.5152e-05	1.0000e+00	0.0000e+00
2.4793e+01	1.8970e+01	-1.7370e-02	2.7724e-03	1.0000e+00	0.0000e+00
2.5010e+01	1.8970e+01	1.8456e-03	-2.3792e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.8970e+01	2.3175e-04	-1.9210e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.8970e+01	-1.7101e-02	-1.5686e-03	1.0000e+00	0.0000e+00
2.5663e+01	1.8970e+01	-1.8054e-03	-6.6922e-04	1.0000e+00	0.0000e+00
2.5881e+01	1.8970e+01	-7.9244e-01	-4.4775e-01	1.0000e+00	0.0000e+00
2.6098e+01	1.8970e+01	-1.2088e-02	2.5863e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.8970e+01	-1.6542e+00	-1.1470e-03	1.0000e+00	0.0000e+00
2.0721e-01	1.8753e+01	-6.9709e-03	3.9823e-02	1.0000e+00	0.0000e+00
4.2478e-01	1.8753e+01	-1.0834e-03	1.9904e-02	1.0000e+00	0.0000e+00
6.4235e-01	1.8753e+01	9.3515e-03	5.7379e-02	1.0000e+00	0.0000e+00
8.5993e-01	1.8753e+01	6.4168e-02	3.9845e-02	1.0000e+00	0.0000e+00
1.0775e+00	1.8753e+01	-7.0416e-03	4.7657e-02	1.0000e+00	0.0000e+00
1.2951e+00	1.8753e+01	-3.7936e-02	9.4296e-02	1.0000e+00	0.0000e+00
1.5126e+00	1.8753e+01	-1.0151e-01	4.3924e-02	1.0000e+00	0.0000e+00
1.7302e+00	1.8753e+01	6.9526e-02	4.7014e-02	1.0000e+00	0.0000e+00
1.9478e+00	1.8753e+01	6.6393e-02	4.6027e-03	1.0000e+00	0.0000e+00
2.1654e+00	1.8753e+01	1.3552e-02	-2.1836e-02	1.0000e+00	0.0000e+00
2.3829e+00	1.8753e+01	6.6482e-02	5.0149e-02	1.0000e+00	0.0000e+00
2.6005e+00	1.8753e+01	9.4002e-03	8.1028e-02	1.0000e+00	0.0000e+00
2.8181e+00	1.8753e+01	4.0654e-02	1.9530e-02	1.0000e+00	0.0000e+00
3.0356e+00	1.8753e+01	-1.2807e-01	2.2063e-02	1.0000e+00	0.0000e+00
3.2532e+00	1.8753e+01	5.9904e-02	2.1481e-02	1.0000e+00	0.0000e+00
3.4708e+00	1.8753e+01	2.7750e-02	3.6322e-02	1.0000e+00	0.0000e+00
3.6884e+00	1.8753e+01	5.5774e-03	4.9742e-02	1.0000e+00	0.0000e+00
3.9059e+00	1.8753e+01	-5.6176e-02	5.8106e-02	1.0000e+00	0.0000e+00
4.1235e+00	1.8753e+01	-4.2123e-03	3.3116e-02	1.0000e+00	0.0000e+00
4.3411e+00	1.8753e+01	5.4855e-03	2.8599e-03	1.0000e+00	0.0000e+00
4.5586e+00	1.8753e+01	2.7230e-02	2.3318e-02	1.0000e+00	0.0000e+00
4.7762e+00	1.8753e+01	-7.2166e-03	3.7529e-02	1.0000e+00	0.0000e+00
4.9938e+00	1.8753e+01	8.5067e-03	-9.5609e-03	1.0000e+00	0.0000e+00
5.2114e+00	1.8753e+01	-2.8929e-03	-3.9565e-02	1.0000e+00	0.0000e+00
5.4289e+00	1.8753e+01	2.6723e-02	-7.4290e-02	1.0000e+00	0.0000e+00
5.6465e+00	1.8753e+01	4.5911e-02	1.3431e-02	1.0000e+00	0.0000e+00
5.8641e+00	1.8753e+01	4.6890e-03	1.2974e-02	1.0000e+00	0.0000e+00
6.0816e+00	1.8753e+01	-6.4130e-02	-4.2279e-03	1.0000e+00	0.0000e+00
6.2992e+00	1.8753e+01	-3.6474e-02	1.3824e-01	1.0000e+00	0.0000e+00
6.5168e+00	1.8753e+01	1.6727e-02	6.6166e-02	1.0000e+00	0.0000e+00
6.7344e+00	1.8753e+01	-8.1468e-03	5.5556e-02	1.0000e+00	0.0000e+00
6.9519e+00	1.8753e+01	3.2026e-02	4.0051e-02	1.0000e+00	0.0000e+00
7.1695e+00	1.8753e+01	-1.3404e-02	2.8623e-02	1.0000e+00	0.0000e+00
7.3871e+00	1.8753e+01	-1.0954e-02	3.8345e-02	1.0000e+00	0.0000e+00
7.6046e+00	1.8753e+01	-3.2431e-02	4.2050e-02	1.0000e+00	0.0000e+00
7.8222e+00	1.8753e+01	-3.7295e-03	9.5904e-03	1.0000e+00	0.0000e+00
8.0398e+00	1.8753e+01	5.7341e-02	8.6193e-02	1.0000e+00	0.0000e+00
8.2574e+00	1.8753e+01	1.6708e-02	6.6799e-02	1.0000e+00	0.0000e+00
8.4749e+00	1.8753e+01	-1.4633e-02	3.7113e-02	1.0000e+00	0.0000e+00
8.6925e+00	1.8753e+01	2.3886e-02	1.2459e-01	1.0000e+00	0.0000e+00
8.9101e+00	1.8753e+01	-1.0169e-02	6.4424e-02	1.0000e+00	0.0000e+00
9.1276e+00	1.8753e+01	-1.4417e-02	3.0136e-02	1.0000e+00	0.0000e+00
9.3452e+00	1.8753e+01	-3.5425e-02	2.4640e-02	1.0000e+00	0.0000e+00
9.5628e+00	1.8753e+01	2.9118e-03	6.4780e-02	1.0000e+00	0.0000e+00
9.7804e+00	1.8753e+01	1.0696e-03	5.2195e-02	1.0000e+00	0.0000e+00
9.9979e+00	1.8753e+01	-8.3508e-03	2.0273e-02	1.0000e+00	0.0000e+00
1.0215e+01	1.8753e+01	3.3201e-02	1.5995e-03	1.0000e+00	0.0000e+00
1.0433e+01	1.8753e+01	2.1407e-02	-8.0220e-03	1.0000e+00	0.0000e+00
1.0651e+01	1.8753e+01	-6.8685e-02	-8.0486e-02	1.0000e+00	0.0000e+00
1.0868e+01	1.8753e+01	-1.8619e-01	-2.0362e-01	1.0000e+00	0.0000e+00
1.1086e+01	1.8753e+01	5.8395e-03	-1.0651e-02	1.0000e+00	0.0000e+00
1.1303e+01	1.8753e+01	-1.6895e-02	-1.0824e-02	1.0000e+00	0.0000e+00
1.1521e+01	1.8753e+01	-4.4116e-02	6.8098e-02	1.0000e+00	0.0000e+00
1.1738e+01	1.8753e+01	-3.6061e-01	1.5818e-01	1.0000e+00	0.0000e+00
1.1956e+01	1.8753e+01	1.2720e-01	7.7442e-02	1.0000e+00	0.0000e+00
1.2174e+01	1.8753e+01	4.6022e-02	1.0081e-01	1.0000e+00	0.0000e+00
1.2391e+01	1.8753e+01	-1.4026e-02	1.1120e-01	1.0000e+00	0.0000e+00
1.2609e+01	1.8753e+01	3.4159e-02	1.5774e-01	1.0000e+00	0.0000e+00
1.2826e+01	1.8753e+01	1.7545e-02	1.5629e-01	1.0000e+00	0.0000e+00
1.3044e+01	1.8753e+01	-2.6125e-02	4.7348e-02	1.0000e+00	0.0000e+00
1.3262e+01	1.8753e+01	-1.5149e-02	2.7762e-02	1.0000e+00	0.0000e+00
1.3479e+01	1.8753e+01	4.1245e-02	4.5766e-03	1.0000e+00	0.0000e+00
1.3697e+01	1.8753e+01	1.5558e-02	4.5326e-02	1.0000e+00	0.0000e+00
1.3914e+01	1.8753e+01	-6.0215e-04	1.1885e-01	1.0000e+00	0.0000e+00
1.4132e+01	1.8753e+01	-9.0865e-04	1.6284e-01	1.0000e+00	0.0000e+00
1.4349e+01	1.8753e+01	1.0233e-01	4.6515e-02	1.0000e+00	0.0000e+00
1.4567e+01	1.8753e+01	4.0620e-02	3.2240e-02	1.0000e+00	0.0000e+00
1.4785e+01	1.8753e+01	-3.5281e-02	1.2860e-01	1.0000e+00	0.0000e+00
1.5002e+01	1.8753e+01	-7.0260e-01	-1.3891e+00	1.0000e+00	0.0000e+00
1.5220e+01	1.8753e+01	8.8077e-03	-1.4824e-01	1.0000e+00	0.0000e+00
1.5437e+01	1.8753e+01	4.9066e-02	3.5456e-02	1.0000e+00	0.0000e+00
1.5655e+01	1.8753e+01	2.8941e-02	1.8488e-01	1.0000e+00	0.0000e+00
1.5872e+01	1.8753e+01	-1.1549e-01	1.7848e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.8753e+01	-5.0253e-03	-1.5691e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.8753e+01	5.9566e-03	-8.4210e-02	1.0000e+00	0.0000e+00
1.6525e+01	1.8753e+01	-1.1419e+00	-6.3464e+00	1.0000e+00	0.0000e+00
1.6743e+01	1.8753e+01	-6.1748e-04	-4.0998e-02	1.0000e+00	0.0000e+00
1.6960e+01	1.8753e+01	1.1579e-01	1.3767e-01	1.0000e+00	0.0000e+00
1.7178e+01	1.8753e+01	-1.0553e-01	-2.3293e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.8753e+01	-7.8957e-02	-6.3827e-02	1.0000e+00	0.0000e+00
1.7613e+01	1.8753e+01	-3.3393e-02	7.9246e-03	1.0000e+00	0.0000e+00
1.7831e+01	1.8753e+01	-2.4911e-02	-2.2949e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.8753e+01	-5.7357e-03	4.7158e-02	1.0000e+00	0.0000e+00
1.8266e+01	1.8753e+01	1.3591e-02	3.2711e-02	1.0000e+00	0.0000e+00
1.8483e+01	1.8753e+01	4.5981e-02	6.3228e-02	1.0000e+00	0.0000e+00
1.8701e+01	1.8753e+01	5.1218e-02	5.9766e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.8753e+01	-2.3006e-02	-3.7388e-03	1.0000e+00	0.0000e+00
